index,answer,prediction
2844,Кошкарев,Кошкарев
2845,Пац сервитут,серечшуш Пац
2846,"всякое
Рагозина",есЯкОе Раеовшна
2847,"Касьяненко
Васькина !
выкатить
Дерюго  (",Касъяненко Васъкина %ы*аэ&7ъ Д ерю2о
2848,загрузка,загрУЗка
2849,двойня.,двойня
2850,аналог,Фналог
2851,одержать,Одержать
2852,чаша),ЧёШ:)
2853,межевой,межесо [
2854,"застынуть
подарочек",застшнуть подаровех
2855,каротин,Каротин
2856,"Попенко
23638",Попенко 23638
2857,язва,7эыс
2858,хлыст,ХЛЫСТ
2859,"аэрозоль Кохно
накормить   !",Чэрозоль Кохно накормить
2860,"мгла
Гойя",Лела 'Гойя/
2861,борода(,9 Ев БоРода (
2862,саморегулирование,@АМоРЕГУЛИРОВАНИР
2863,пленум,1АЛ 11  шццн1 ч пленум
2864,"Светка отцепить
9608153379",Свегка отцепигь 9608БЭЭ79
2865,нить,НИТЬ
2866,"stop
Аносов
Сидор","""Ъ2 Аносов Яи2"
2867,Хорьков,Хорьов
2868,настояние,[аО{@Яс [[.О
2869,"Савин Бурков протечь
семя Лозовская ocean
булыжный
бутик","Савин Бурков протечь семя   ЛОзовскаЯ осеа, бульжьй бутик"
2870,"сморить
Болтуть
остров",ИТь СМО Брлтуть остроВ
2871,"Велиев
12360",Велиев 12360
2872,"думский
Баранов
почта",думский Баранов почта
2873,доня,доня
2874,"супермен смрад
константа
табуретка",супермен смрад консшанша шабурешка
2875,"обувь
рожки",рожки обувь
2876,"71659
зело",71659 ЗЕЛО
2877,насмешливый,НАСМЕшливый
2878,ракета,[ыхето
2879,"chord
17514",сткь ттзъ 
2880,Брылев,Ввылвв
2881,"вау the .
донестись",вау +<е донестись
2882,смущаться,ЬСЯ смшатъ
2883,Матюнина,Матюнина
2884,"кольцовский
болезнь",КОЛЬЦОВСКИЙ болезь
2885,"Белянина
Мосгордума-",Ввлянин МОСГОРДХМА-
2886,"штаны probable
Сытая
декартовский     :
памятник выдрать",штаны ргаЫ]е Сытая декартОвский памятник   выдрать
2887,регби,ре2би
2888,"Боярина
манящий
порох",Боярина манящий пОрох
2889,"подымать иностранец
польстить переключать",подыашь чнос-р анец полЬС<ы/ь переключашь
2890,"брехня
57457",брехня 57457
2891,Брич!,Брич!
2892,"нонсенс
буфетчица
обсерватория",нонсенс буфетчица обсерватория
2893,"швейцар
битюг
лыжный-
Дергай",швейцар бчшю2 л ыж ный- Д ераай
2894,Федотов,Федотов
2895,Афган,Афеан
2896,"прежний наркотик(
вестернизация
чтить
пикантность",прежний наркотик( вестернизация ЧТИТЬ пикаНТНОСТЬ
2897,заумь,ваумь
2898,"Гарбузов
Хаттаб
расшвырять,
перевести",деревесяи Гарбувов Хаттао распшввтрят
2899,Абдулина.,Абдулина
2900,"изюм пульсирующий
незамужний лис  .",ИзЮМ пульсирующий незамужний Лис
2901,речник,речник
2902,сарказм,саркаам
2903,"Ясюченя
Зборовский
Обнинск
отжим",Ясюченя Збороескчй Обнчнск Ошжим
2904,монах,9 МОНах
2905,самодержавный,САМОД ЕРЖАвНыЙ
2906,"Ракина запоминать
сожрать Сапогов
9315561525 Жакова",РаЕто ЭПП~ТЕь Соттрать Салсгоэ @ 56525 Шалова
2907,жать,жать
2908,"гимназист
сирота  ;
зависть",гимназист сирота 9 заВисть
2909,"9079541943
клеевой
бессловесный
кубарь спад
твид",9079541943 иеебой бессъобесный к &@) 1би) беръ
2910,"кроваво-красный наповал
переправка бровастый",кроваво-краСный НаПОВаЛ переправка   бровастый
2911,имаго,Имаго
2912,"цыган
аллах!",ъъ2/н (л_Х! ( (1
2913,гугу,гугу
2914,"судовой
втройне
57373
spot",Судовой вгройе 57373 '~ 2ОБОП
2915,чуждый,чуждый
2916,84406,84406
2917,просачиваться,Сша исзоке
2918,"пора Мелешкин разуть
20375 плодоносящий",ЮРА МЕЛЕШКИ РАЗРТЬ 20375   ППОДОНСЯЩИЙ
2919,"именование
призывник",цменованче прчзывнчк
2920,завком,1
2921,Максименко,Максчменко
2922,"внутренность
явление 47296
Микша
Шкредова
9762685709",внутренность явление 47296 Микша Шкредова 9762685709
2923,18337,% 185
2924,лыжня,ЛЬЖНЯ
2925,бишь,"б,шь"
2926,"Нуриахметов
9053024441
пьяноватый
money    :
пластинчатый",Нуршыхмепоз 9053024441 <ьянбвашый <у <асшшнчашый
2927,"97420
вязка",97420 вязка
2928,МРОТ,МРОТ
2929,"Савинская
мыльница
наглый",САвинскАя МЫЛЪНИДА НАГЛЫХ
2930,"visit
загс
Клим",И-З]Т ЗАГС КЛим
2931,"трлн
запить
мудро",трлю зачить мудро
2932,"супрефект игрек
Сивкова пересылать",сутрефект ч:рек Счвкова пересыл апъ
2933,"Сокол таможенный
дочиста сохатый","Сохол зто,еаи {Сшаа слати"
2934,"переплетение
прикидывать
завести",переплетение прикидывать завести
2935,"Киеня
Шубин",Анры Ч 7 0 47 ШИ = Куеюя Шби
2936,яблонька,"""Ш0Въ56"
2937,"нервический кой-что
Стелла излишек
обладать
постиндустриальный","нереический кой-ч6О Сте^ли излимек 064030,ь иос,инду сиричльный"
2938,"дайвинг
Куба
четный",датзит Щуба Четнъя
2939,Грек,грек
2940,"порубка голышом
Орех гуморальный
ужасно шарф",порубка 2олышом Орех   еуморалъный ужасно шарф
2941,"густеть покалечить
сдружиться инспектор",густеть покалечигь сдружигься инСПектор
2942,"басовый
Верина
фотон
капрал
бороздка",басовый Верина фОТон капрал бороздка
2943,увалень,увадевх
2944,Рябов,рябое
2945,друид-,друид-
2946,"оный
Гасюк
Фенько
такси(",оный Гасюк Фенько такси(
2947,"маразм
Вежновец",маразм Вожнювец
2948,микроволновый:,микроволновыё:
2949,"лоза
55375?
юрьев",лоза 553752 юрьев
2950,"Янов
носить
впредь",Янов НОСИТЬ Впредь
2951,"низость
поспрашивать",низость посграшивать
2952,Ким обрамить,Ким обрамигь
2953,"сумбурно
стыковой гостеприимно",бумбурно Стыковой госъеприиМно
2954,Радько?,И ~ вадъхоч
2955,"Усанов
Лещик",УСаНОВ Лещ.к
2956,"нерегулярно -
26922
зубило seven",нерегуляро 26922 зубило ~=еп
2957,Котов,Кошо@
2958,"13098,","1 1 мошо 15 1А {0098,"
2959,"дырочный  .
support
Клементьева",дырочъй ЯЩ₽₽Э Клемашцьева
2960,Филонов,Филоноб 28
2961,"подспудный
Юрова   ,",пдад+й Юршва Ира ика НПа
2962,горечь,2оречь
2963,"грановитый
обличие
рыба лицей!",еранови ый облччче лчцей! рыба
2964,плач),плач)
2965,вереница,"Фб19"" "
